"year","unitid","inst_name","state_name","level_of_study","enrollment_fall"
"1998","222831","ANGELO STATE UNIVERSITY","Texas","Postbaccalaureate","407"
"1998","223214","TEXAS A & M UNIVERSITY-BAYLOR COLL OF DENTISTRY","Texas","Undergraduate","58"
"1998","223214","TEXAS A & M UNIVERSITY-BAYLOR COLL OF DENTISTRY","Texas","Graduate","110"
"1998","223214","TEXAS A & M UNIVERSITY-BAYLOR COLL OF DENTISTRY","Texas","First professional","348"
"1998","223214","TEXAS A & M UNIVERSITY-BAYLOR COLL OF DENTISTRY","Texas","Postbaccalaureate","458"
"1998","224147","TEXAS A & M UNIVERSITY-CORPUS CHRISTI","Texas","Undergraduate","4690"
"1998","224147","TEXAS A & M UNIVERSITY-CORPUS CHRISTI","Texas","Graduate","1645"
"1998","224147","TEXAS A & M UNIVERSITY-CORPUS CHRISTI","Texas","Postbaccalaureate","1645"
"1998","224545","TEXAS A & M UNIVERSITY-TEXARKANA","Texas","Undergraduate","770"
"1998","224545","TEXAS A & M UNIVERSITY-TEXARKANA","Texas","Graduate","386"
"1998","224545","TEXAS A & M UNIVERSITY-TEXARKANA","Texas","Postbaccalaureate","386"
"1998","224554","TEXAS A & M UNIVERSITY-COMMERCE","Texas","Undergraduate","4773"
"1998","224554","TEXAS A & M UNIVERSITY-COMMERCE","Texas","Graduate","3020"
"1998","224554","TEXAS A & M UNIVERSITY-COMMERCE","Texas","Postbaccalaureate","3020"
"1998","225414","UNIVERSITY OF HOUSTON-CLEAR LAKE","Texas","Undergraduate","3484"
"1998","225414","UNIVERSITY OF HOUSTON-CLEAR LAKE","Texas","Graduate","3322"
"1998","225414","UNIVERSITY OF HOUSTON-CLEAR LAKE","Texas","Postbaccalaureate","3322"
"1998","225432","UNIVERSITY OF HOUSTON-DOWNTOWN","Texas","Undergraduate","8393"
"1998","225502","UNIVERSITY OF HOUSTON-VICTORIA","Texas","Undergraduate","780"
"1998","225502","UNIVERSITY OF HOUSTON-VICTORIA","Texas","Graduate","732"
"1998","225502","UNIVERSITY OF HOUSTON-VICTORIA","Texas","Postbaccalaureate","732"
"1998","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","Undergraduate","24268"
"1998","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","Graduate","6570"
"1998","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","First professional","1458"
"1998","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","Postbaccalaureate","8028"
"1998","226091","LAMAR UNIVERSITY-BEAUMONT","Texas","Undergraduate","9516"
"1998","226091","LAMAR UNIVERSITY-BEAUMONT","Texas","Graduate","758"
"1998","226091","LAMAR UNIVERSITY-BEAUMONT","Texas","Postbaccalaureate","758"
"1998","226152","TEXAS A & M INTERNATIONAL UNIVERSITY","Texas","Undergraduate","2114"
"1998","226152","TEXAS A & M INTERNATIONAL UNIVERSITY","Texas","Graduate","872"
"1998","226152","TEXAS A & M INTERNATIONAL UNIVERSITY","Texas","Postbaccalaureate","872"
"1998","226833","MIDWESTERN STATE UNIVERSITY","Texas","Undergraduate","5020"
"1998","226833","MIDWESTERN STATE UNIVERSITY","Texas","Graduate","667"
"1998","226833","MIDWESTERN STATE UNIVERSITY","Texas","Postbaccalaureate","667"
"1998","227216","UNIVERSITY OF NORTH TEXAS","Texas","Undergraduate","19461"
"1998","227216","UNIVERSITY OF NORTH TEXAS","Texas","Graduate","6053"
"1998","227216","UNIVERSITY OF NORTH TEXAS","Texas","Postbaccalaureate","6053"
"1998","227368","THE UNIVERSITY OF TEXAS-PAN AMERICAN","Texas","Undergraduate","10737"
"1998","227368","THE UNIVERSITY OF TEXAS-PAN AMERICAN","Texas","Graduate","1624"
"1998","227368","THE UNIVERSITY OF TEXAS-PAN AMERICAN","Texas","Postbaccalaureate","1624"
"1998","227377","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Texas","Undergraduate","1934"
"1998","227377","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Texas","Graduate","697"
"1998","227377","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Texas","Postbaccalaureate","697"
"1998","227526","PRAIRIE VIEW A & M UNIVERSITY","Texas","Undergraduate","4738"
"1998","227526","PRAIRIE VIEW A & M UNIVERSITY","Texas","Graduate","1258"
"1998","227526","PRAIRIE VIEW A & M UNIVERSITY","Texas","Postbaccalaureate","1258"
"1998","227881","SAM HOUSTON STATE UNIVERSITY","Texas","Undergraduate","10867"
"1998","227881","SAM HOUSTON STATE UNIVERSITY","Texas","Graduate","1338"
"1998","227881","SAM HOUSTON STATE UNIVERSITY","Texas","Postbaccalaureate","1338"
"1998","228431","STEPHEN F AUSTIN STATE UNIVERSITY","Texas","Undergraduate","10689"
"1998","228431","STEPHEN F AUSTIN STATE UNIVERSITY","Texas","Graduate","1443"
"1998","228431","STEPHEN F AUSTIN STATE UNIVERSITY","Texas","Postbaccalaureate","1443"
"1998","228459","SOUTHWEST TEXAS STATE UNIVERSITY","Texas","Undergraduate","18486"
"1998","228459","SOUTHWEST TEXAS STATE UNIVERSITY","Texas","Graduate","2995"
"1998","228459","SOUTHWEST TEXAS STATE UNIVERSITY","Texas","Postbaccalaureate","2995"
"1998","228501","SUL ROSS STATE UNIVERSITY","Texas","Undergraduate","2171"
"1998","228501","SUL ROSS STATE UNIVERSITY","Texas","Graduate","930"
"1998","228501","SUL ROSS STATE UNIVERSITY","Texas","Postbaccalaureate","930"
"1998","228529","TARLETON STATE UNIVERSITY","Texas","Undergraduate","5479"
"1998","228529","TARLETON STATE UNIVERSITY","Texas","Graduate","854"
"1998","228529","TARLETON STATE UNIVERSITY","Texas","Postbaccalaureate","854"
"1998","228635","THE UNIVERSITY OF TEXAS SOUTHWEST MED CTR-DALLAS","Texas","Undergraduate","290"
"1998","228635","THE UNIVERSITY OF TEXAS SOUTHWEST MED CTR-DALLAS","Texas","Graduate","464"
"1998","228635","THE UNIVERSITY OF TEXAS SOUTHWEST MED CTR-DALLAS","Texas","First professional","794"
"1998","228635","THE UNIVERSITY OF TEXAS SOUTHWEST MED CTR-DALLAS","Texas","Postbaccalaureate","1258"
"1998","228644","THE UNIVERSITY OF TEXAS HEALTH SCIENCE-SAN ANTONIO","Texas","Undergraduate","914"
"1998","228644","THE UNIVERSITY OF TEXAS HEALTH SCIENCE-SAN ANTONIO","Texas","Graduate","625"
"1998","228644","THE UNIVERSITY OF TEXAS HEALTH SCIENCE-SAN ANTONIO","Texas","First professional","1184"
"1998","228644","THE UNIVERSITY OF TEXAS HEALTH SCIENCE-SAN ANTONIO","Texas","Postbaccalaureate","1809"
"1998","228653","THE UNIVERSITY OF TEXAS MEDICAL BRANCH-GALVESTON","Texas","Undergraduate","690"
"1998","228653","THE UNIVERSITY OF TEXAS MEDICAL BRANCH-GALVESTON","Texas","Graduate","468"
"1998","228653","THE UNIVERSITY OF TEXAS MEDICAL BRANCH-GALVESTON","Texas","First professional","829"
"1998","228653","THE UNIVERSITY OF TEXAS MEDICAL BRANCH-GALVESTON","Texas","Postbaccalaureate","1297"
"1998","228705","TEXAS A & M UNIVERSITY-KINGSVILLE","Texas","Undergraduate","4779"
"1998","228705","TEXAS A & M UNIVERSITY-KINGSVILLE","Texas","Graduate","1161"
"1998","228705","TEXAS A & M UNIVERSITY-KINGSVILLE","Texas","Postbaccalaureate","1161"
"1998","228714","TEXAS A & M UNIVERSITY-GALVESTON","Texas","Undergraduate","1168"
"1998","228723","TEXAS A & M UNIVERSITY","Texas","Undergraduate","35889"
"1998","228723","TEXAS A & M UNIVERSITY","Texas","Graduate","6746"
"1998","228723","TEXAS A & M UNIVERSITY","Texas","First professional","754"
"1998","228723","TEXAS A & M UNIVERSITY","Texas","Postbaccalaureate","7500"
"1998","228769","THE UNIVERSITY OF TEXAS AT ARLINGTON","Texas","Undergraduate","14844"
"1998","228769","THE UNIVERSITY OF TEXAS AT ARLINGTON","Texas","Graduate","3818"
"1998","228769","THE UNIVERSITY OF TEXAS AT ARLINGTON","Texas","Postbaccalaureate","3818"
"1998","228778","THE UNIVERSITY OF TEXAS AT AUSTIN","Texas","Undergraduate","37203"
"1998","228778","THE UNIVERSITY OF TEXAS AT AUSTIN","Texas","Graduate","10194"
"1998","228778","THE UNIVERSITY OF TEXAS AT AUSTIN","Texas","First professional","1509"
"1998","228778","THE UNIVERSITY OF TEXAS AT AUSTIN","Texas","Postbaccalaureate","11703"
"1998","228787","THE UNIVERSITY OF TEXAS AT DALLAS","Texas","Undergraduate","5521"
"1998","228787","THE UNIVERSITY OF TEXAS AT DALLAS","Texas","Graduate","3996"
"1998","228787","THE UNIVERSITY OF TEXAS AT DALLAS","Texas","Postbaccalaureate","3996"
"1998","228796","THE UNIVERSITY OF TEXAS AT EL PASO","Texas","Undergraduate","12545"
"1998","228796","THE UNIVERSITY OF TEXAS AT EL PASO","Texas","Graduate","2132"
"1998","228796","THE UNIVERSITY OF TEXAS AT EL PASO","Texas","Postbaccalaureate","2132"
"1998","228802","THE UNIVERSITY OF TEXAS AT TYLER","Texas","Undergraduate","2454"
"1998","228802","THE UNIVERSITY OF TEXAS AT TYLER","Texas","Graduate","923"
"1998","228802","THE UNIVERSITY OF TEXAS AT TYLER","Texas","Postbaccalaureate","923"
"1998","228909","UNIVERSITY OF NORTH TEXAS-HLTH SCI CTR AT FT WORTH","Texas","Undergraduate","27"
"1998","228909","UNIVERSITY OF NORTH TEXAS-HLTH SCI CTR AT FT WORTH","Texas","Graduate","196"
"1998","228909","UNIVERSITY OF NORTH TEXAS-HLTH SCI CTR AT FT WORTH","Texas","First professional","449"
"1998","228909","UNIVERSITY OF NORTH TEXAS-HLTH SCI CTR AT FT WORTH","Texas","Postbaccalaureate","645"
"1998","229018","THE UNIVERSITY OF TEXAS OF THE PERMIAN BASIN","Texas","Undergraduate","1643"
"1998","229018","THE UNIVERSITY OF TEXAS OF THE PERMIAN BASIN","Texas","Graduate","571"
"1998","229018","THE UNIVERSITY OF TEXAS OF THE PERMIAN BASIN","Texas","Postbaccalaureate","571"
"1998","229027","THE UNIVERSITY OF TEXAS AT SAN ANTONIO","Texas","Undergraduate","15536"
"1998","229027","THE UNIVERSITY OF TEXAS AT SAN ANTONIO","Texas","Graduate","2861"
"1998","229027","THE UNIVERSITY OF TEXAS AT SAN ANTONIO","Texas","Postbaccalaureate","2861"
"1998","229063","TEXAS SOUTHERN UNIVERSITY","Texas","Undergraduate","4218"
"1998","229063","TEXAS SOUTHERN UNIVERSITY","Texas","Graduate","985"
"1998","229063","TEXAS SOUTHERN UNIVERSITY","Texas","First professional","1113"
"1998","229063","TEXAS SOUTHERN UNIVERSITY","Texas","Postbaccalaureate","2098"
"1998","229115","TEXAS TECH UNIVERSITY","Texas","Undergraduate","20024"
"1998","229115","TEXAS TECH UNIVERSITY","Texas","Graduate","3515"
"1998","229115","TEXAS TECH UNIVERSITY","Texas","First professional","619"
"1998","229115","TEXAS TECH UNIVERSITY","Texas","Postbaccalaureate","4134"
"1998","229179","TEXAS WOMAN'S UNIVERSITY","Texas","Undergraduate","5083"
"1998","229179","TEXAS WOMAN'S UNIVERSITY","Texas","Graduate","4269"
"1998","229179","TEXAS WOMAN'S UNIVERSITY","Texas","Postbaccalaureate","4269"
"1998","229300","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER","Texas","Undergraduate","247"
"1998","229300","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER","Texas","Graduate","1809"
"1998","229300","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER","Texas","First professional","1084"
"1998","229300","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER","Texas","Postbaccalaureate","2893"
"1998","229337","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","Texas","Undergraduate","540"
"1998","229337","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","Texas","Graduate","324"
"1998","229337","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","Texas","First professional","683"
"1998","229337","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER","Texas","Postbaccalaureate","1007"
"1998","229814","WEST TEXAS A & M UNIVERSITY","Texas","Undergraduate","5316"
"1998","229814","WEST TEXAS A & M UNIVERSITY","Texas","Graduate","1032"
"1998","229814","WEST TEXAS A & M UNIVERSITY","Texas","Postbaccalaureate","1032"
"1998","407009","ARIZONA STATE UNIVERSITY-WEST","Arizona","Undergraduate","3608"
"1998","407009","ARIZONA STATE UNIVERSITY-WEST","Arizona","Graduate","1272"
"1998","407009","ARIZONA STATE UNIVERSITY-WEST","Arizona","Postbaccalaureate","1272"
"1998","416801","THE UNIVERSITY OF TEXAS ANDERSON CANCER CENTER","Texas","Undergraduate","30"
"1998","416801","THE UNIVERSITY OF TEXAS ANDERSON CANCER CENTER","Texas","Graduate","5"
"1998","416801","THE UNIVERSITY OF TEXAS ANDERSON CANCER CENTER","Texas","Postbaccalaureate","5"
"1998","420574","ARIZONA STATE UNIVERSITY EAST","Arizona","Undergraduate","808"
"1998","420574","ARIZONA STATE UNIVERSITY EAST","Arizona","Graduate","291"
"1998","420574","ARIZONA STATE UNIVERSITY EAST","Arizona","Postbaccalaureate","291"
"1998","431114","EDUCATION SERVICE CENTER-REGION 2","Texas","Graduate","56"
"1998","431114","EDUCATION SERVICE CENTER-REGION 2","Texas","Postbaccalaureate","56"
"1997","104151","ARIZONA STATE UNIVERSITY-MAIN CAMPUS","Arizona","Undergraduate","33497"
"1997","104151","ARIZONA STATE UNIVERSITY-MAIN CAMPUS","Arizona","Graduate","10320"
"1997","104151","ARIZONA STATE UNIVERSITY-MAIN CAMPUS","Arizona","First professional","438"
"1997","104151","ARIZONA STATE UNIVERSITY-MAIN CAMPUS","Arizona","Postbaccalaureate","10758"
"1997","104179","UNIVERSITY OF ARIZONA","Arizona","Undergraduate","25617"
"1997","104179","UNIVERSITY OF ARIZONA","Arizona","Graduate","7026"
"1997","104179","UNIVERSITY OF ARIZONA","Arizona","First professional","1094"
"1997","104179","UNIVERSITY OF ARIZONA","Arizona","Postbaccalaureate","8120"
"1997","105330","NORTHERN ARIZONA UNIVERSITY","Arizona","Undergraduate","14058"
"1997","105330","NORTHERN ARIZONA UNIVERSITY","Arizona","Graduate","5560"
"1997","105330","NORTHERN ARIZONA UNIVERSITY","Arizona","Postbaccalaureate","5560"
"1997","132523","GOODING INSTITUTE OF NURSE ANESTHESIA","Florida","Graduate","20"
"1997","132523","GOODING INSTITUTE OF NURSE ANESTHESIA","Florida","Postbaccalaureate","20"
"1997","132903","UNIVERSITY OF CENTRAL FLORIDA","Florida","Undergraduate","23729"
"1997","132903","UNIVERSITY OF CENTRAL FLORIDA","Florida","Graduate","4956"
"1997","132903","UNIVERSITY OF CENTRAL FLORIDA","Florida","Postbaccalaureate","4956"
"1997","133650","FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY","Florida","Undergraduate","9765"
"1997","133650","FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY","Florida","Graduate","874"
"1997","133650","FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY","Florida","First professional","352"
"1997","133650","FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY","Florida","Postbaccalaureate","1226"
"1997","133669","FLORIDA ATLANTIC UNIVERSITY-BOCA RATON","Florida","Undergraduate","15288"
"1997","133669","FLORIDA ATLANTIC UNIVERSITY-BOCA RATON","Florida","Graduate","3535"
"1997","133669","FLORIDA ATLANTIC UNIVERSITY-BOCA RATON","Florida","Postbaccalaureate","3535"
"1997","133951","FLORIDA INTERNATIONAL UNIVERSITY","Florida","Undergraduate","24136"
"1997","133951","FLORIDA INTERNATIONAL UNIVERSITY","Florida","Graduate","5876"
"1997","133951","FLORIDA INTERNATIONAL UNIVERSITY","Florida","Postbaccalaureate","5876"
"1997","134097","FLORIDA STATE UNIVERSITY","Florida","Undergraduate","23685"
"1997","134097","FLORIDA STATE UNIVERSITY","Florida","Graduate","6075"
"1997","134097","FLORIDA STATE UNIVERSITY","Florida","First professional","641"
"1997","134097","FLORIDA STATE UNIVERSITY","Florida","Postbaccalaureate","6716"
"1997","134130","UNIVERSITY OF FLORIDA","Florida","Undergraduate","31535"
"1997","134130","UNIVERSITY OF FLORIDA","Florida","Graduate","7671"
"1997","134130","UNIVERSITY OF FLORIDA","Florida","First professional","2507"
"1997","134130","UNIVERSITY OF FLORIDA","Florida","Postbaccalaureate","10178"
"1997","136172","UNIVERSITY OF NORTH FLORIDA","Florida","Undergraduate","9489"
"1997","136172","UNIVERSITY OF NORTH FLORIDA","Florida","Graduate","1811"
"1997","136172","UNIVERSITY OF NORTH FLORIDA","Florida","Postbaccalaureate","1811"
"1997","137351","UNIVERSITY OF SOUTH FLORIDA","Florida","Undergraduate","25775"
"1997","137351","UNIVERSITY OF SOUTH FLORIDA","Florida","Graduate","7876"
"1997","137351","UNIVERSITY OF SOUTH FLORIDA","Florida","First professional","385"
"1997","137351","UNIVERSITY OF SOUTH FLORIDA","Florida","Postbaccalaureate","8261"
"1997","138354","THE UNIVERSITY OF WEST FLORIDA","Florida","Undergraduate","6384"
"1997","138354","THE UNIVERSITY OF WEST FLORIDA","Florida","Graduate","1646"
"1997","138354","THE UNIVERSITY OF WEST FLORIDA","Florida","Postbaccalaureate","1646"
"1997","138716","ALBANY STATE UNIVERSITY","Georgia","Undergraduate","2823"
"1997","138716","ALBANY STATE UNIVERSITY","Georgia","Graduate","409"
"1997","138716","ALBANY STATE UNIVERSITY","Georgia","Postbaccalaureate","409"
"1997","138789","ARMSTRONG ATLANTIC STATE UNIVERSITY","Georgia","Undergraduate","5140"
"1997","138789","ARMSTRONG ATLANTIC STATE UNIVERSITY","Georgia","Graduate","556"
"1997","138789","ARMSTRONG ATLANTIC STATE UNIVERSITY","Georgia","Postbaccalaureate","556"
"1997","138983","AUGUSTA STATE UNIVERSITY","Georgia","Undergraduate","4726"
"1997","138983","AUGUSTA STATE UNIVERSITY","Georgia","Graduate","753"
"1997","138983","AUGUSTA STATE UNIVERSITY","Georgia","Postbaccalaureate","753"
"1997","139311","CLAYTON COLLEGE AND STATE UNIVERSITY","Georgia","Undergraduate","4714"
"1997","139366","COLUMBUS STATE UNIVERSITY","Georgia","Undergraduate","4576"
